pricing_url,SubModel,Current price,COE,Road tax,OMV,ARF,VES,EEAI,spec_url,Model,Engine Type,Battery Type,Fuel Type,Drive Type,Transmission,Power,Torque,Acceleration,Top Speed,Vehicle Type,Seating Capacity,Dimensions (L x W x H),Wheelbase,Min Turning Radius,Kerb Weight,Boot/Cargo Capacity,Battery Capacity,Drive Range,Energy Consumption,AC Max Charging Rate,AC Charging Time,DC Max Charging Rate,DC Charging Time,Suspension (Front),Suspension (Rear),Brakes (Front),Brakes (Rear),Rim Size
https://www.sgcarmart.com/new-cars/info/22052/byd-seal-6-electric/pricing,Premium 56.64 kWh,"$176,888","$123,890 (Category A COE)","$1,472 /yr","$24,587",- (After VES & EEAI rebates),"$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22052/byd-seal-6-electric/specs,BYD Seal 6 Electric Premium 56.64 kWh (A),Single Electric Motor,BYD Blade Battery,Electric,Rear-wheel drive,Single-speed (A),95 kW (127 bhp),220 Nm,10.9 s (0-100 km/h),160 km/h,Sedan,5,4720 x 1860 x 1495 mm,"2,820 mm","5,500 mm","1,780 kg",460 L,56.64 kWh,425 km,6.6 km/kWh,7 kW,10.2 h,103 kW,1.2 h,Macpherson Strut,Multi-Link,Ventilated Disc,Disc,"17 """
https://www.sgcarmart.com/new-cars/info/21974/aion-hyptec-ht-electric/pricing,Premium 83 kWh,"$218,988","$129,910 (Category B COE)","$3,398 /yr","$41,000","$19,900 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21974/aion-hyptec-ht-electric/specs,Aion Hyptec HT Electric Luxury 83 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),430 Nm,5.8 s (0-100 km/h),183 km/h,SUV,5,4935 x 1920 x 1700 mm,"2,935 mm","5,600 mm","2,200 kg",672 L,83 kWh,520 km,5.5 km/kWh,6.6 kW,12.6 h,280 kW,0.9 h,Double Wishbone Independent,Five-Link Independent,Disc,Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21974/aion-hyptec-ht-electric/pricing,Luxury 83 kWh,"$248,988","$129,910 (Category B COE)","$3,398 /yr","$50,000","$37,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21974/aion-hyptec-ht-electric/specs,Aion Hyptec HT Electric Luxury 83 kWh (A),Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),430 Nm,5.8 s (0-100 km/h),183 km/h,SUV,5,4935 x 1920 x 1700 mm,"2,935 mm","5,600 mm","2,250 kg",672 L,83 kWh,520 km,5.5 km/kWh,6.6 kW,12.6 h,280 kW,0.9 h,Double Wishbone Independent,Five-Link Independent,Disc,Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22094/toyota-bz4x-electric/pricing,73.1 kWh,"$214,888","$129,910 (Category B COE)","$1,895 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22094/toyota-bz4x-electric/specs,Toyota bZ4X Electric 73.1 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),167 kW (224 bhp),268 Nm,7.4 s (0-100 km/h),160 km/h,SUV,5,4690 x 1860 x 1650 mm,"2,850 mm","5,600 mm","1,935 kg",452 L,73.1 kWh,478 km,6.1 km/kWh,22 kW,3.5 h,150 kW,0.5 h,MacPherson Strut,Double Wishbone,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21919/smart-3-electric/pricing,Pro+ CORE 66 kWh,"$205,000","$123,890 (Category A COE)","$1,560 /yr","$32,000","$6,800 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21919/smart-3-electric/specs,smart #3 electric Brabus 66 kWh (A),Single Electric Motor,Lithium Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),110 kW (148 bhp),343 Nm,8.5 s (0-100 km/h),180 km/h,SUV,5,4400 x 1844 x 1556 mm,"2,785 mm","5,500 mm","1,780 kg",370 - 1160 L,66 kWh,435 km,5.95 km/kWh,7.4 kW,7.5 h,150 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21919/smart-3-electric/pricing,Pro+ 66 kWh,"$242,000","$129,910 (Category B COE)","$2,088 /yr","$48,492","$34,135 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21919/smart-3-electric/specs,smart #3 electric Brabus 66 kWh (A),Single Electric Motor,Lithium Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),200 kW (268 bhp),343 Nm,5.8 s (0-100 km/h),180 km/h,SUV,5,4400 x 1844 x 1556 mm,"2,785 mm","5,500 mm","1,780 kg",370 - 1160 L,66 kWh,435 km,5.95 km/kWh,7.4 kW,7.5 h,150 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21919/smart-3-electric/pricing,Brabus 66 kWh,"$294,000","$129,910 (Category B COE)","$4,415 /yr","$60,000","$56,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21919/smart-3-electric/specs,smart #3 electric Brabus 66 kWh (A),Dual Electric Motors,Lithium Nickel Manganese Cobalt,Electric,All-wheel drive,Single-speed (A),315 kW (422 bhp),543 Nm,3.7 s (0-100 km/h),180 km/h,SUV,5,4400 x 1844 x 1556 mm,"2,785 mm","5,500 mm","1,910 kg",370 - 1160 L,66 kWh,415 km,5.68 km/kWh,22 kW,3 h,150 kW,0.5 h,Macpherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21902/bmw-ix2-electric/pricing,eDrive20 M Sport 64.8 kWh,"$318,888","$123,890 (Category A COE)","$1,560 /yr","$50,149","$37,283 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21902/bmw-ix2-electric/specs,BMW iX2 Electric eDrive20 M Sport 64.8 kWh (A),Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),110 kW (148 bhp),250 Nm,10.5 s (0-100 km/h),170 km/h,SUV,5,4554 x 1845 x 1560 mm,"2,692 mm","5,950 mm","1,885 kg",583 - 1400 L,64.8 kWh,478 km,5.7 km/kWh,22 kW,3.8 h,130 kW,0.5 h,Adaptive M suspension,Adaptive M suspension,Ventilated disc,Ventilated disc,"20 """
https://www.sgcarmart.com/new-cars/info/22104/kia-ev4-electric/pricing,58.3 kWh,"$220,999","$129,910 (Category B COE)","$1,795 /yr","$42,000","$19,300 (After VES & EEAI rebates)","$25,000 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22104/kia-ev4-electric/specs,Kia EV4 Electric 58.3 kWh (A),Electric Motor,Lithium-Ion Polymer,Electric,Front-wheel drive,Single-speed (A),150 kW (201 bhp),283 Nm,7.5 s (0-100 km/h),170 km/h,Luxury,5,4730 x 1860 x 1480 mm,"2,820 mm","5,430 mm",unknown,490 L,58.3 kWh,546 km,6.7 km/kWh,11 kW,3.7 h,150 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21895/volkswagen-id-buzz-cargo-electric/pricing,79 kWh,"$167,900","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21895/volkswagen-id-buzz-cargo-electric/specs,Volkswagen ID. Buzz Cargo Electric 79 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),560 Nm,7.9 s (0-100 km/h),160 km/h,Commercial,3,4712 x 1985 x 1953 mm,"2,989 mm","5,550 mm","2,446 kg",3900 L,79 kWh,461 km,4.4 km/kWh,11 kW,7.5 h,185 kW,0.5 h,Macpherson Struts,Multi-Link,Disc,Drum,"18 """
https://www.sgcarmart.com/new-cars/info/21895/volkswagen-id-buzz-cargo-electric/pricing,Electric Tailgate & Sliding Doors 79 kWh,"$169,900","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21895/volkswagen-id-buzz-cargo-electric/specs,Volkswagen ID. Buzz Cargo Electric 79 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),210 kW (282 bhp),560 Nm,7.9 s (0-100 km/h),160 km/h,Commercial,2,4712 x 1985 x 1953 mm,"2,989 mm","5,550 mm","2,446 kg",3900 L,79 kWh,461 km,4.4 km/kWh,11 kW,7.5 h,185 kW,0.5 h,Macpherson Strut,Multi-Link,Disc,Drum,"18 """
https://www.sgcarmart.com/new-cars/info/22039/smart-5-electric/pricing,Pro 76 kWh,"$235,000","$129,910 (Category B COE)","$3,398 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22039/smart-5-electric/specs,smart #5 electric Premium 100 kWh (A),Single Electric Motor,Lithium Iron Phosphate,Electric,Rear-wheel drive,Single-speed (A),250 kW (335 bhp),373 Nm,6.9 s (0-100 km/h),200 km/h,SUV,5,4695 x 1920 x 1705 mm,"2,900 mm","5,600 mm","2,200 kg",630 L,76 kWh,465 km,5.4 km/kWh,11 kW,5 h,150 kW,0.5 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22039/smart-5-electric/pricing,Premium 100 kWh,"$273,000","$129,910 (Category B COE)","$3,664 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22039/smart-5-electric/specs,smart #5 electric Premium 100 kWh (A),Single Electric Motor,Lithium Nickel Manganese Cobalt,Electric,Rear-wheel drive,Single-speed (A),267 kW (358 bhp),373 Nm,6.5 s (0-100 km/h),200 km/h,SUV,5,4695 x 1920 x 1705 mm,"2,900 mm","5,600 mm","2,260 kg",630 L,100 kWh,590 km,5.4 km/kWh,22 kW,3.5 h,400 kW,0.3 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/22041/skoda-elroq-electric/pricing,Plus 63 kWh,"$224,900","$129,910 (Category B COE)","$1,795 /yr","$39,074","$16,704 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22041/skoda-elroq-electric/specs,Skoda Elroq Electric Plus 63 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),150 kW (201 bhp),310 Nm,8 s (0-100 km/h),160 km/h,SUV,5,4488 x 1884 x 1625 mm,"2,765 mm","4,650 mm","2,018 kg",470 L,63 kWh,430 km,4.8 km/kWh,11 kW,6.5 h,165 kW,0.4 h,MacPherson Strut,Multi-Link Axle,Disc,Drum,"20 """
https://www.sgcarmart.com/new-cars/info/22023/farizon-supervan-minibus-electric/pricing,5FR 9+1 Seater 66 kWh,"$172,800","$91,545 (Category C COE)",-,-,-,-,,https://www.sgcarmart.com/new-cars/info/22023/farizon-supervan-minibus-electric/specs,Farizon SuperVan Minibus Electric 5.5MR 13+1 Seater 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),200 kW (268 bhp),343 Nm,7.1 s (0-100 km/h),135 km/h,Commercial,10,4990 x 1980 x 1980 mm,"3,100 mm","6,100 mm","2,150 kg",unknown,66 kWh,294 km,4.5 km/kWh,6.6 kW,10 h,160 kW,0.5 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/22023/farizon-supervan-minibus-electric/pricing,5FR 9+1 Seater 83 kWh,"$177,200","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22023/farizon-supervan-minibus-electric/specs,Farizon SuperVan Minibus Electric 5.5MR 13+1 Seater 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),170 kW (228 bhp),336 Nm,unknown,135 km/h,Commercial,10,4990 x 1980 x 1980 mm,"3,100 mm","6,100 mm","2,100 kg",unknown,83 kWh,376 km,4.5 km/kWh,11 kW,9 h,140 kW,0.6 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/22023/farizon-supervan-minibus-electric/pricing,5.5MR 13+1 Seater 83 kWh,"$187,888","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/22023/farizon-supervan-minibus-electric/specs,Farizon SuperVan Minibus Electric 5.5MR 13+1 Seater 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),170 kW (228 bhp),336 Nm,unknown,135 km/h,Commercial,14,5490 x 1980 x 2180 mm,"3,600 mm","7,000 mm","2,230 kg",unknown,83 kWh,345 km,4.2 km/kWh,11 kW,9 h,140 kW,0.6 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/22112/audi-q6-sportback-e-tron-electric/pricing,Advanced 83 kWh,"$401,999","$129,910 (Category B COE)","$2,002 /yr","$56,000","$48,400 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22112/audi-q6-sportback-e-tron-electric/specs,Audi Q6 Sportback e-tron Electric Advanced 83 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),185 kW (248 bhp),450 Nm,7.6 s (0-100 km/h),210 km/h,SUV,5,4771 x 1939 x 1648 mm,"2,889 mm","6,050 mm","2,125 kg",511 L,83 kWh,490 km,5.7 km/kWh,11 kW,8 h,225 kW,0.35 h,Multi-Link,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22112/audi-q6-sportback-e-tron-electric/pricing,Edition 1 83 kWh,"$429,999","$129,910 (Category B COE)","$2,002 /yr","$62,000","$61,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22112/audi-q6-sportback-e-tron-electric/specs,Audi Q6 Sportback e-tron Electric Advanced 83 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),185 kW (248 bhp),450 Nm,7.6 s (0-100 km/h),210 km/h,SUV,5,4771 x 1939 x 1648 mm,"2,889 mm","6,050 mm","2,125 kg",511 L,83 kWh,490 km,5.7 km/kWh,11 kW,8 h,225 kW,0.35 h,Multi-Link,Multi-Link,Ventilated Disc,Ventilated Disc,"21 """
https://www.sgcarmart.com/new-cars/info/21505/kia-ev6-electric/pricing,RWD 63 kWh,POA,"$123,890 (Category A COE)","$1,543 /yr","$54,000","$44,600 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21505/kia-ev6-electric/specs,Kia EV6 Electric RWD 63 kWh (A),Single Electric Motor,Lithium-ion Polymer,Electric,Rear-wheel drive,Single-speed (A),107 kW (143 bhp),350 Nm,8.7 s (0-100 km/h),185 km/h,SUV,5,4695 x 1880 x 1550 mm,"2,900 mm","5,810 mm","1,880 kg",520 L,63 kWh,644 km,6.1 km/kWh,11 kW,4.1 h,350 kW,0.3 h,Mcpherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21865/volkswagen-id5-gtx-electric/pricing,82 kWh,"$242,900","$129,910 (Category B COE)","$4,024 /yr","$51,848","$40,511 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21865/volkswagen-id5-gtx-electric/specs,Volkswagen ID.5 GTX Electric 82 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,Single-speed (A),250 kW (335 bhp),545 Nm,5.4 s (0-100 km/h),180 km/h,SUV,5,4599 x 1852 x 1616 mm,"2,770 mm","6,000 mm","2,337 kg",549 L,82 kWh,533 km,4.7 km/kWh,11 kW,7.5 h,135 kW,0.4 h,MacPherson strut,Multi-link,Disc,Drum,"21 """
https://www.sgcarmart.com/new-cars/info/21881/volvo-ex40-electric/pricing,Ultra 70 kWh,"$278,000","$129,910 (Category B COE)","$1,941 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21881/volvo-ex40-electric/specs,Volvo EX40 Electric Ultra 70 kWh (A),Single Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),175 kW (235 bhp),420 Nm,7.3 s (0-100 km/h),180 km/h,SUV,5,4425 x 1873 x 1651 mm,"2,702 mm","5,900 mm","1,959 kg",410 L,70 kWh,477 km,5.3 km/kWh,11 kW,7 h,180 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Ventilated Disc,"19 """
https://www.sgcarmart.com/new-cars/info/22163/alfa-romeo-junior-elettrica-electric/pricing,54 kWh,"$235,888","$123,890 (Category A COE)","$1,502 /yr","$37,000","$13,800 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/22163/alfa-romeo-junior-elettrica-electric/specs,Alfa Romeo Junior Elettrica Electric 54 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),100 kW (134 bhp),270 Nm,9 s (0-100 km/h),unknown,SUV,5,4173 x 1981 x 1532 mm,"2,562 mm","5,250 mm","1,545 kg",400 L,54 kWh,410 km,6.7 km/kWh,11 kW,5.8 h,100 kW,0.5 h,Unknown,Unknown,Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/21939/mini-aceman-electric/pricing,E 42.5 kWh,"$260,888","$123,890 (Category A COE)","$1,560 /yr","$40,432","$18,821 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21939/mini-aceman-electric/specs,MINI Aceman Electric E 42.5 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),110 kW (148 bhp),290 Nm,9.2 s (0-100 km/h),160 km/h,SUV,5,4079 x 1754 x 1514 mm,"2,606 mm","5,550 mm","1,645 kg",300 - 1005 L,42.5 kWh,310 km,6.71 km/kWh,11 kW,4.25 h,70 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21939/mini-aceman-electric/pricing,SE 54.2 kWh,"$278,888","$129,910 (Category B COE)","$1,853 /yr","$44,249","$26,073 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21939/mini-aceman-electric/specs,MINI Aceman Electric E 42.5 kWh (A),Single Electric Motor,Lithium-ion,Electric,Front-wheel drive,Single-speed (A),160 kW (215 bhp),330 Nm,7.1 s (0-100 km/h),170 km/h,SUV,5,4079 x 1754 x 1514 mm,"2,606 mm","5,550 mm","1,710 kg",300 - 1005 L,54.2 kWh,407 km,6.62 km/kWh,11 kW,5.75 h,95 kW,0.5 h,MacPherson Strut,Multi-Link,Ventilated Disc,Disc,"19 """
https://www.sgcarmart.com/new-cars/info/21876/audi-q4-sportback-e-tron-electric/pricing,45 Advanced 82 kWh,"$337,999","$129,910 (Category B COE)","$2,148 /yr","$58,000","$52,200 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21876/audi-q4-sportback-e-tron-electric/specs,Audi Q4 Sportback e-tron Electric 45 Advanced 82 kWh (A),Electric motor,Lithium-ion,Electric,Rear-wheel drive,2-stage planetary gearbox with single gear (A),210 kW (282 bhp),545 Nm,6.7 s (0-100 km/h),180 km/h,SUV,5,4588 x 1865 x 1614 mm,"2,764 mm","5,100 mm","2,070 kg",535 - 1460 L,82 kWh,482 km,5.46 km/kWh,11 kW,8 h,135 kW,0.5 h,Two-link,Multi-link,Ventilated Disc,Drum,"19 """
https://www.sgcarmart.com/new-cars/info/21876/audi-q4-sportback-e-tron-electric/pricing,45 Edition 1 82 kWh,"$357,999","$129,910 (Category B COE)","$2,148 /yr","$62,000","$61,000 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21876/audi-q4-sportback-e-tron-electric/specs,Audi Q4 Sportback e-tron Electric 45 Advanced 82 kWh (A),Electric motor,Lithium-ion,Electric,Rear-wheel drive,2-stage planetary gearbox with single gear (A),210 kW (282 bhp),545 Nm,6.7 s (0-100 km/h),180 km/h,SUV,5,4588 x 1865 x 1614 mm,"2,764 mm","5,100 mm","2,070 kg",535 - 1460 L,82 kWh,482 km,5.46 km/kWh,11 kW,8 h,135 kW,0.5 h,Multi-Link,Multi-Link,Ventilated Disc,Drum,"21 """
https://www.sgcarmart.com/new-cars/info/21722/hyundai-ioniq-6-electric/pricing,Prestige 53 kWh,"$214,888","$123,890 (Category A COE)","$1,543 /yr","$36,607","$13,250 (After VES & EEAI rebates)","$22,500 (Rebate)","$7,500 (Rebate)",https://www.sgcarmart.com/new-cars/info/21722/hyundai-ioniq-6-electric/specs,Hyundai Ioniq 6 Electric Prestige 53 kWh (A),Electric Motor,Lithium-ion,Electric,Rear-wheel drive,Single-speed (A),107 kW (143 bhp),350 Nm,9.4 s (0-100 km/h),185 km/h,Sedan,5,4855 x 1880 x 1495 mm,"2,950 mm","5,910 mm","1,833 kg",401 L,53 kWh,429 km,7.2 km/kWh,10.6 kW,7.3 h,350 kW,0.3 h,MacPherson Strut,Multi-link,Disc,Disc,"18 """
https://www.sgcarmart.com/new-cars/info/12966/porsche-taycan-cross-turismo-electric/pricing,4 105 kWh,"$457,288
(w/o COE)","$129,910 (Category B COE)","$4,493 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/12966/porsche-taycan-cross-turismo-electric/specs,Porsche Taycan Cross Turismo Electric 4 105 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,2-speed (A),320 kW (429 bhp),610 Nm,4.7 s (0-100 km/h),220 km/h,Sports,4,4974 x 1967 x 1409 mm,"2,904 mm","6,000 mm","2,280 kg",446 L,105 kWh,517 km,,11 kW,11 h,320 kW,0.3 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/12966/porsche-taycan-cross-turismo-electric/pricing,Turbo 105 kWh,"$765,388
(w/o COE)","$129,910 (Category B COE)","$7,621 /yr",-,- (After VES & EEAI rebates),"$22,500 (Rebate)",,https://www.sgcarmart.com/new-cars/info/12966/porsche-taycan-cross-turismo-electric/specs,Porsche Taycan Cross Turismo Electric 4 105 kWh (A),Dual Electric Motor,Lithium-ion,Electric,All-wheel drive,2-speed (A),520 kW (697 bhp),890 Nm,2.8 s (0-100 km/h),250 km/h,Sports,4,4974 x 1967 x 1412 mm,"2,904 mm","6,000 mm","2,320 kg",405 L,105 kWh,557 km,,11 kW,11 h,320 kW,0.3 h,Double Wishbone,Multi-Link,Ventilated Disc,Ventilated Disc,"20 """
https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/pricing,5FR 66 kWh,"$58,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/specs,Farizon SuperVan Electric 5.5HR 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),200 kW (268 bhp),343 Nm,unknown,135 km/h,Commercial,3,4990 x 1980 x 1980 mm,"3,100 mm","6,100 mm","2,000 kg",6950 L,66 kWh,294 km,4.5 km/kWh,6.6 kW,10 h,160 kW,0.5 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/pricing,5.5MR 66 kWh,"$62,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/specs,Farizon SuperVan Electric 5.5HR 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),200 kW (268 bhp),336 Nm,unknown,135 km/h,Commercial,3,5490 x 1980 x 2180 mm,"3,600 mm","7,000 mm","2,140 kg",9390 L,66 kWh,290 km,4.2 km/kWh,6.6 kW,10 h,160 kW,0.5 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/pricing,5FR 83 kWh,"$65,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/specs,Farizon SuperVan Electric 5.5HR 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),170 kW (228 bhp),336 Nm,unknown,135 km/h,Commercial,3,4990 x 1980 x 1980 mm,"3,100 mm","6,100 mm","2,100 kg",6950 L,83 kWh,376 km,4.5 km/kWh,11 kW,9 h,140 kW,0.6 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/pricing,5.5MR 83 kWh,"$73,000
(w/o COE)","$91,545 (Category C COE)",-,-,- (After VES & EEAI rebates),"$15,000 (Rebate)",,https://www.sgcarmart.com/new-cars/info/21953/farizon-supervan-electric/specs,Farizon SuperVan Electric 5.5HR 83 kWh (A),Electric Motor,unknown,Electric,Front-wheel drive,Single-Speed (A),170 kW (228 bhp),336 Nm,unknown,135 km/h,Commercial,3,5490 x 1980 x 2180 mm,"3,600 mm","7,000 mm","2,230 kg",9390 L,83 kWh,345 km,4.2 km/kWh,11 kW,9 h,140 kW,0.6 h,MacPherson Strut,Leaf Spring,Disc,Disc,"16 """
